"uri","creators","rkdartists_label","rkdartists_uri"
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s185","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s190","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s198","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s199","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s200","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s201","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s207","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s208","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s214","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s215","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s216","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s217","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s219","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s221","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s222","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s223","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s224","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s225","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s226","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s227","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s228","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s229","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s230","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s231","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s232","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s233","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s234","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s235","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s236","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s237","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s238","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s239","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s240","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s241","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s243","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s244","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s245","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s25","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s253","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s259","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s261","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s262","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s263","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s264","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s265","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s266","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s267","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s270","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s271","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s273","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s278","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s281","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s282","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s283","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s284","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s285a","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s285b","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s286","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s287","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s288","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s289","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s29","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s290","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s291","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s292","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s293","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s30","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s316","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s317","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s318","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s319","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s320","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s321a","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s321b","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s321c","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s321d","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s322","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s327","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s330","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s334","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s335","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s336","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s350","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s351","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s352","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s354","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s355","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s357","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s358","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s359","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s367","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s368","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s369","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s375","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s38","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s41","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s48","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s49","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s53","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s55","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s56","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s5a","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s5b","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s73","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s77","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s8","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s84","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s85","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s96","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s99","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-te240","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-te368","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-v1028","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-v169","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-v243a","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-v243b","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-v243c","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-v312","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-v339a","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-v386","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-v522","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-v585","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-v611","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-v612","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-v613","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-v974","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/SPKK-s11","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/SPKK-s12","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/SPKK-s17","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/SPKK-s19","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/SPKK-s20","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/SPKK-s21","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/SPKK-s25","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/SPKK-s31","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/SPKK-s33","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/SPKK-te38","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/SPKK-v118","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/SPKK-v25","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/SPKK-v26","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/SPKK-v27","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/SPKK-v30","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/SPKK-v31","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s1","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s15","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s18","onbekend","onbekend",""
