"uri","creators","rkdartists_label","rkdartists_uri"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0079","Brusse, Mark","Brusse, Mark","https://data.rkd.nl/artists/13600"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0080","Brusse, Mark","Brusse, Mark","https://data.rkd.nl/artists/13600"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0086","Breedveld, Marian","Breedveld, Marian","https://data.rkd.nl/artists/12272"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0087","Breedveld, Marian","Breedveld, Marian","https://data.rkd.nl/artists/12272"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0088","Broek, Hans","Broek, Hans","https://data.rkd.nl/artists/12795"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0106","Drissen, Paul","Drissen, Paul","https://data.rkd.nl/artists/94405"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0107","Drissen, Paul","Drissen, Paul","https://data.rkd.nl/artists/94405"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0108","Drissen, Paul","Drissen, Paul","https://data.rkd.nl/artists/94405"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0109","Drissen, Paul","Drissen, Paul","https://data.rkd.nl/artists/94405"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0110","Drissen, Paul","Drissen, Paul","https://data.rkd.nl/artists/94405"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0123","Frik, Helen","Frik, Helen","https://data.rkd.nl/artists/29535"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0125","Frik, Helen","Frik, Helen","https://data.rkd.nl/artists/29535"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0128","Frik, Helen","Frik, Helen","https://data.rkd.nl/artists/29535"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0129","Frik, Helen","Frik, Helen","https://data.rkd.nl/artists/29535"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0137","Goede de, Kees","Goede de, Kees","https://data.rkd.nl/artists/32294"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0173","Gunn, Reggy","Gunn, Reggy","https://data.rkd.nl/artists/34668"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0174","Gunn, Reggy","Gunn, Reggy","https://data.rkd.nl/artists/34668"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0175","Harvey, Claire","Harvey, Claire","https://data.rkd.nl/artists/320013"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0176.1-4.1","Harvey, Claire","Harvey, Claire","https://data.rkd.nl/artists/320013"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0176.1-4.2","Harvey, Claire","Harvey, Claire","https://data.rkd.nl/artists/320013"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0176.1-4.3","Harvey, Claire","Harvey, Claire","https://data.rkd.nl/artists/320013"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0176.1-4.4","Harvey, Claire","Harvey, Claire","https://data.rkd.nl/artists/320013"
