"uri","type","aat_label","aat_uri"
"http://data.collectienederland.nl/resource/document/rijksakademie/0358","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0335","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0333","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0331","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0328","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0324","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0322","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0320","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0317","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0313","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0305","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0298","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0293","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0292","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0289","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0286","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
