"uri","type","aat_label","aat_uri"
"http://data.collectienederland.nl/resource/document/mauritshuis/121","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/72","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/69","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/65","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/44","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/256","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/255","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/253","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/250","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/219","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/217","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/214","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/212","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/211","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/199","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/198","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/196","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/160","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/154","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/150","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/147","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/88","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/82","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/79","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/77","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/71","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/5","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/46","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/35","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/33","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/3","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/220","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/206","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/203","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/168","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/166","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
