"uri","type","aat_label","aat_uri"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1507","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1463","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1461","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1458","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1406","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1274","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1516","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1508","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1459","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1358","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1663","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1644","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1639","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1607..","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1542","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1540","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1538","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1643","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1534","beeld","beeld",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0262","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0261","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0258","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0256","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0250","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0241","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0234","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0232","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0231","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0226","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0219","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0204","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0202","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0200","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0176","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0172","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0169","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0168","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0164","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0163","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0161","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0160","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0153","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0146","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0142","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0139","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0136","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0135","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0131","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0110","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0100","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0099","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0093","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0091","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0080","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0076","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0074","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0071","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0068","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0067","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0054","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0052","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0050","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0019","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0017","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0251","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0242","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0218","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0217","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0203","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0201","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0188","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0186","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0184","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0177","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0175","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0174","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0171","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0166","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0154","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0152","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0150","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0149","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0147","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0145","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0144","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0143","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0141","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0128","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0098","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0092","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0090","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0066","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0062","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0059","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0055","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0046","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0018","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0252","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0230","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0229","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0222","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0178","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0173","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0170","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0167","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0132","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0117","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0096","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0077","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0075","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0001","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0268","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0260","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0162","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0159","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0151","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0148","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0140","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0563","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0561","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0545","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0537","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0533","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0528","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0526","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0524","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0522","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0520","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0519","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0515","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0511","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0509","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0508","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0506","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0503","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0501","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0500","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0498","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0494","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0490","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0488","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0487","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0460","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0447","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0436","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0425","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0414","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0413","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0411","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0408","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0395","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0392","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0390","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0389","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0374","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0370","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0367","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0363","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0356","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0354","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0335","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0331","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0324","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0316","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0313","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0305","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0299","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0295","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0294","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0288","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0273","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0566","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0564","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0562","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0543","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0540","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0539","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0538","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0536","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0534","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0531","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0530","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0529","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0527","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0525","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0523","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0521","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0517","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0516","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0514","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0512","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0507","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0505","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0504","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0502","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0499","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0496","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0495","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0493","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0491","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0489","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0463","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0452","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0450","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0449","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0439","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0426","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0416","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0375","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0368","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0365","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0364","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0362","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0360","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0349","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0348","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0343","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0336","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0334","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0332","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0329","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0310","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0307","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0306","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0302","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0287","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0274","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0565","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0546","#","#",""
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0535","#","#",""
