olieverf, alkydehars op doek op multiplex;;;;
glass;;;;
glas;;;;
plaster, cardboard;;;;
gips, karton;;;;
wood, plaster;;;;
gips, hout;;;;
oil, encaustic on wood, beam, steel pins;;;;
olieverf, encaustiek op hout, balk, stalen pinnen;;;;
Lp in cover;;;;
LP in hoes;;;;
charcoal, compressed charcoal, gouache on paper;;;;
houtskool, Siberisch krijt, gouache op papier;;;;
collage, silkscreen on paper;;;;
collage, zeefdruk op papier;;;;
linocut on cardboard;;;;
lino op karton;;;;
lithograph, offset on paper;;;;
litho, offset op papier;;;;
ink on black-and-white photograph;;;;
inkt op zwart-wit foto;;;;
watercolour, pencil on paper;;;;
aquarel, potlood op papier;;;;
linto on paper;;;;
etching, charcoal on paper;;;;
ets, houtskool op papier;;;;
silkscreen, ink, perforation on paper;;;;
zeefdruk, inkt, perforatie op papier;;;;
silkscreen on cardboard, computerprint on paper;;;;
zeefdruk op karton, computerprint op papier;;;;
quartz sand, pigments, palm, plastic plant pot & saucer, printed terry cloth;;;;
kwartszand, pigmenten, palm, plastic plantenpot & schotel, bedrukt badstof;;;;
8 maps with documents printed in various techniques, in archival box;;;;
8 mappen met documenten gedrukt in diverse technieken, in archiefdoos;;;;
18 page photoleporello, letterpress on paper;;;;
18-zijdig fotoleporello, hoogdruk op papier;;;;
cotton, lace, photo linen, soft filling, porcelain, wood, metal;;;;
katoen, kantwerk, fotolinnen, zacht vulmateriaal, porselein, hout, metaal;;;;
ink on textile, synthetic paint on paper on bamboo, charcoal, ink on paper;;;;
inkt op textiel, synthetische verf op papier op bamboe, houtskool, inkt op papier;;;;
pencil, ink on paper;;;;
potlood, inkt op papier;;;;
book, offset op paper;;;;
boek, offset op papier;;;;
cement, wood, sand;;;;
cement, hout, zand;;;;
synthetic paint, charcoal on paper;;;;
synthetische verf, houtskool op papier;;;;
various objects;;;;
diverse voorwerpen;;;;
woodprint on paper;;;;
houtdruk op papier;;;;
enamel paint, wood;;;;
lakverf, hout;;;;
synthetic paint on polyester;;;;
synthetische verf op polyester;;;;
iron, tar, plaster, burlap, glass;;;;
ijzer, teer, gips, jute, glas;;;;
ink, gouache on paper;;;;
inkt, gouache op papier;;;;
white chalk on wood;;;;
wit krijt op hout;;;;
book, letterpress on paper, etching on paper;;;;
boek, boekdruk op papier, ets op papier;;;;
plaster, glass;;;;
gips, glas;;;;
plaster, glass, ceramics, metal, wood;;;;
gips, glas, keramiek, metaal, hout;;;;
wooden display case with book, relief printing, offset on paper;;;;
houten vitrine met boek, hoogdruk, offset op papier;;;;
acrylic, synthetic paint on canvas;;;;
acrylverf, olieverf, synthetische lak op linnen;;;;
video (PAL, colour, sound), duration 54:14 min.;;;;
video (PAL, kleur, geluid);;;;
acrylic on canvas on panel;;;;
acrylverf op doek op paneel;;;;
book in display case, poster;;;;
boek in vitrine, affiche;;;;
metal frame, wood, cardboard, tin, cork, 5 lamps, transformer, fan;;;;
metaal frame, hout, karton, tin, kurk, 5 lampen, transformator, ventilator;;;;
167 slides, 3 projectors (synchrone sound), duration 25 min.;;;;
167 dia's, 3 projectoren (synchroon geluid);;;;
offset, photolitho on paper;;;;
offset, fotolitho op papier;;;;
offset, stamp on paper;;;;
offset, stempeldruk op papier;;;;
mahogany veneer on multiplex;;;;
mahonie-fineer op multiplex;;;;
graphite, chalk, latex on wall;;;;
grafiet, krijt, latex op wand;;;;
sikscreen on paper;;;;
offset, letterpress on paper;;;;
offset, boekdruk op papier;;;;
silkscreen on cardbaord;;;;
zeefdruk op karton;;;;
conte pencil on paper;;;;
contépotlood op papier;;;;
colour laserprint on paper;;;;
kleurenlaserprint op papier;;;;
screenprint, collage on transparent plastic (sheet), plastic cliché on cardboard;;;;
zeefdruk, collage op transparant plastic (sheet), plastic cliché op karton;;;;
rubber;;;;
7-video channels (NTSC, black-and-white, sound), 7 projectors, 38 books;;;;
7-kanalen video (NTSC, zwart-wit, geluid), 7 projectoren, 38 boeken;;;;
silkscreen, offset, blind print on paper;;;;
zeefdruk, offset, blinddruk op papier;;;;
glass, metal;;;;
glas, metaal;;;;
offset, silkscreen on paper, silkscreen on glass, painted wood, aluminium;;;;
offset, zeefdruk op papier, zeefdruk op glas, beschilderd hout, aluminium;;;;
photo linen,soft filling, porcelain, wood, metal;;;;
fotolinnen, zacht vulmateriaal, porselein, hout, metaal;;;;
iron, plywood, rubber, leather;;;;
ijzer, multiplex, rubber, leer;;;;
brass, steel, synthetic material;;;;
koper, staal, kunststof;;;;
silkscreen, monotype on paper;;;;
zeefdruk, monotype op papier;;;;
synthetic paint on glass, photograph, steel, light;;;;
synthetische verf op glas, foto, staal, licht;;;;
wood, basalt lava;;;;
karton, basaltlava;;;;
olieverf on board;;;;
wood;;;;
hout;;;;
aquatint & etching on paper;;;;
aquatint & ets op papier;;;;
plywood, mahogany veneer on hardboard;;;;
multiplex, mahonie-fineer op hardboard;;;;
polyurethane paint, varnish on colour photograph;;;;
polyurethaanverf, vernis op kleurenfoto;;;;
polaroid photograph;;;;
polaroid foto;;;;
houtdruk, viltstift op papier;;;;
oil, encaustic on plywood, beam, steel pins;;;;
olieverf, encaustiek op multiplex, balk, stalen pinnen;;;;
black-and-white photograph on paper;;;;
zwart-wit foto op papier;;;;
pencil, oil, distemper, Chinese ink on silk;;;;
potlood, olieverf, tempera, chinese inkt op zijde;;;;
n;;;;
uitsparing in grijs papier;;;;
colour woodcut on paper;;;;
cut paper on paper;;;;
gesneden papier op papier;;;;
offset, stencil print on paper;;;;
offset, sjabloondruk op papier;;;;
offset lithograph on paper;;;;
offset lithografie op papier;;;;
screen print on plexiglass;;;;
zeefdruk op perspex;;;;
enamel on plaster;;;;
silver leaf on wood, wood;;;;
bladzilver op hout, hout;;;;
silkscreen on plastic;;;;
zeefdruk op plastic;;;;
patinated bronze;;;;
gepatineerd brons;;;;
texile fiber, synthetic paint, screenprint on wood;;;;
textiel fiber, synthetische verf, zeefdruk op hout;;;;
wood, metal;;;;
hout, metaal;;;;
cement, wood;;;;
cement, hout;;;;
silk-screen op formica op wood;;;;
zeefdruk op formica op hout;;;;
silkscreen on formica on wood;;;;
forged iron;;;;
smeedstaal;;;;
black-and-white photograph on photolinen;;;;
zwart-wit foto op fotolinnen;;;;
painted iron;;;;
beschilderd ijzer;;;;
ink, offset on paper;;;;
inkt, offset op papier;;;;
etching, water colour on paper;;;;
ets, aquarel op papier;;;;
letterpress on paper, offset on paper;;;;
boek, boekdruk op papier, offset op papier;;;;
acrylic on bronze;;;;
acrylverf op brons;;;;
synthetic paint on plexiglass;;;;
synthetische verf op perspex;;;;
silk-screen on paper;;;;
veil, alkyde paint on linen on wood;;;;
voile, alkydeverf op linnen op hout;;;;
video (PAL, colour, sound, monitor) duration 9:02 min., wooden pallet;;;;
video (PAL, kleur, geluid, monitor), houten pallet;;;;
metal;;;;
metaal;;;;
schooldesks, lead pipes, glass funnels, ink;;;;
schoolbankjes, loden pijpen, glazen trechters, inkt;;;;
video (PAL, colour, sound), duration 17:30 min.;;;;
video (PAL, black-and-white, sound), duration 22 min.;;;;
video (PAL, zwart-wit, geluid);;;;
video (PAL, colour, sound), duration 32:22 min.;;;;
acrylic on plastic foil on linen on wood;;;;
acrylverf on plasticfolie op linnen op hout;;;;
acrylverf op plasticfolie op linnen op hout;;;;
reliefprint on paper;;;;
colour photograph on paper on paper;;;;
kleurfoto op papier op papier;;;;
alkyd paint on steel;;;;
alkydverf op staal;;;;
red lead on steel;;;;
menie op staal;;;;
wax, wood;;;;
was, hout;;;;
aluminium paint on aluminium;;;;
aluminiumverf op aluminium;;;;
metal, stone;;;;
metaal, steen;;;;
ink wash, crayon on paper;;;;
gewassen inkt, krijt op papier;;;;
modelling paste, textile, straw, wood, rope, glass, plastic pillar;;;;
modelleerpasta, textiel, stro, hout, touw, stolp, plastic zuil;;;;
textile, plaster, metal, spinning top;;;;
textiel, gips, metaal, draaitol;;;;
synthetic paint on paper;;;;
synthetische verf op papier;;;;
painted burlap, neon light, ashes, wood;;;;
beschilderd jute, neonbuis, as, hout;;;;
acrylic, synthetic lacquer on linen on wood;;;;
acrylverf, synthetische lak op linnen op hout;;;;
inkjet, acrylic on canvas;;;;
inkjet, acrylverf op katoen;;;;
wood, aluminium, iron, glass, linoleum, pillows, paper;;;;
hout, aluminium, ijzer, glas, linoleum, kussens, papier;;;;
colour laser print on paper;;;;
chalk on paper;;;;
krijt op papier;;;;
photocopy on paper;;;;
fotokopie op papier;;;;
silkscreen on paper in plastic cover;;;;
zeefdruk op papier in plastic hoes;;;;
oil, pencil, wood, aluminium on canvas;;;;
olieverf, potlood, hout, aluminium op doek;;;;
16 mm film (colour, silent, loop),duration 45 min., socle with rotating disc, loop house;;;;
16 mm film (kleur, zonder geluid, loop), sokkel met roterende schijf, loophuis;;;;
16 mm film (colour, silent, loop) duration 1:40 min., loop house, projection table;;;;
16 mm film (kleur, zonder geluid, loop), loophuis, projectietafel;;;;
rubber, bronze, ceramics (objects) / print on paper, felt in wood box;;;;
rubber, brons, keramiek (objecten) / print op papier, vilt in houten kist;;;;
lithograph, silkscreen on paper;;;;
litho, zeefdruk op papier;;;;
sillkscreen on paper;;;;
offset, colour laser print on paper;;;;
offset, kleurenlaserprint op papier;;;;
aluminium relief print on paper;;;;
aluminium hoogdruk op papier;;;;
silkscreen on artificial silk;;;;
zeefdruk op kunstzijde;;;;
acrylic, black-and-white photograph;;;;
acrylverf op zwart-wit foto;;;;
wood, mirror, linoleum, metal, 2 Plexiglas light boxes, rubber;;;;
hout, spiegel, linoleum, metaal, 2 lichtbakken van perspex, rubber;;;;
glass, metal, wood, linoleum, fluorescent tube, name plate;;;;
glas, metaal, hout, linoleum, tl-lamp, naamplaatje;;;;
houtnsnede op papier;;;;
silkscreen on silk;;;;
zeefdruk op zijde;;;;
paraffin wax, clay;;;;
paraffine, klei;;;;
wood, rubber, metal, glass, textile;;;;
hout, rubber, metaal, glas, textiel;;;;
glas, photograph, textile fibre, iron;;;;
glas, foto, textiel fiber, ijzer;;;;
colour etching on paper;;;;
kleurets op papier;;;;
bubble-jet print on paper;;;;
bubble-jet-print op papier;;;;
photographs on printing on paper;;;;
foto's op drukwerk op papier;;;;
pigment and synthetic resin on canvas on plywood;;;;
pigment en kunsthars op doek op multiplex;;;;
video (PAL, colour, sound), duration 21:20 min.;;;;
video (PAL, colour, sound), duration 23 min.;;;;
lithograph, etching on paper;;;;
litho, ets op papier;;;;
scanachrome on canvas;;;;
scanachrome op doek;;;;
black-and white photograph, ink on paper;;;;
zwart-wit foto, inkt op paper;;;;
black-and-white photograph, printing on paper;;;;
zwart-wit foto, drukwerk op papier;;;;
steel cable, floor-cloth with heating cables, metal, ashes, felt, carboard, chalk;;;;
staalkabel, vloerzeil met verwarmingskabels, metaal, as, vilt, karton, kalk;;;;
watercolour, ink on paper;;;;
aquarel, ink op papier;;;;
zinc on steel, music stand, lead paint on music paper, letterpress, pencil on cardboard, 2 black bird's nests;;;;
zink op staal, muziekstandaard, loodmenie op bladmuziek, letterpress, potlood op karton, 2 merelnesten;;;;
charcoal, chalk on paper;;;;
houtskool, krijt op papier;;;;
drypoint etching on paper;;;;
droge naald ets op papier;;;;
acrylic on wood, mirror;;;;
acrylverf op hout, spiegel;;;;
cast bronze;;;;
gegoten brons;;;;
lithograph on paper, lead;;;;
litho op papier, lood;;;;
silk-screen on gold paper;;;;
zeefdruk op goudpapier;;;;
video (PAL, colour, sound), duration 27 min.;;;;
silkscreen on paper on aluminium;;;;
zeefdruk op papier op aluminium;;;;
relief printing, offset on paper;;;;
hoogdruk, offset op papier;;;;
video (PAL, colour, sound), duration 62:34 min.;;;;
copper wire;;;;
koperdraad;;;;
sand, polyester, glass fibre;;;;
zand, polyester, glasvezel;;;;
neon lamp, iron;;;;
neonbuis, ijzer;;;;
flock on wood, screenprint on glass;;;;
flock op hout, zeefdruk op glas;;;;
silkscreen, offset and lithograph on paper;;;;
zeefdruk, offset, litho op papier;;;;
felt-tip pen, pencil, offset on paper;;;;
viltstift, potlood, offset op papier;;;;
extruded aluminum, polished aluminum;;;;
geëxtrudeerd aluminium, gepolijst aluminium;;;;
silkscreen, letterpress on paper;;;;
zeefdruk, boekdruk op papier;;;;
synthetic paint on paper, latex on plaster, wood;;;;
synthetische verf op papier, latex op gips, hout;;;;
video (PAL, black-and-white, sound), duration 1 min.;;;;
monitor, board, 8 bricks, video (PAL, colour, sound, loop), duration 2:12 min.;;;;
monitor, plank, 8 bakstenen, video (PAL, kleur, geluid, loop);;;;
etched glass, wood;;;;
geëtst glas, hout;;;;
etching, engraving on paper;;;;
ets, gravure op papier;;;;
16 mm film transferred to video (PAL, black-and-white, silent, loop), duration 10:37 min.;;;;
16 mm film overgezet op video (PAL, zwart-wit, zonder geluid, loop);;;;
brass, wood, acrylic, paint on ceramics;;;;
messing, hout, acrylverf op gebakken klei;;;;
video (NTSC, black-and-white, silent);;;;
video (NTSC, zwart-wit, zonder geluid);;;;
video (NTSC, colour, sound) duration 29:40 min., wood & textile & metal (dolls);;;;
video (NTSC, kleur, geluid);;;;
offset on paper, photograph on paper;;;;
offset op papier, foto op papier;;;;
cement, wood, alabaster, iron;;;;
cement, hout, albast, ijzer;;;;
book, black-and-white photograph, colour photograph;;;;
boek, zwart-wit foto, kleurenfoto;;;;
gouache, chalk on paper;;;;
gouache, krijt op papier;;;;
silkscreen, stamp on paper;;;;
zeefdruk, stempel op papier;;;;
plywood, linen;;;;
multiplex, linnen;;;;
acrylic paint, synthetic lacquer on linen on chicken wire on wood;;;;
acrylverf, synthetische lak op linnen op kippengaas op hout;;;;
pencil, varnish on paper;;;;
potlood, vernis op papier;;;;
textile, relief printing on cardboard, relief printing on paper;;;;
textiel, hoogdruk op karton, hoogdruk op papier;;;;
plaster, iron;;;;
gips, ijzer;;;;
distemper, acrylic on canvas;;;;
tempera, acrylverf op doek;;;;
photograph, offset on paper;;;;
foto, offset op papier;;;;
16 mm film (black-and-white, silent, loop);;;;
16 mm film (zwart-wit, zonder geluid, loop);;;;
steel tables, tree-trunks, paper, rubber bands, monitors, laser disks, textile;;;;
stalen tafels, boomstammen, papier, elastiekjes, monitoren, laserdisks, textiel;;;;
wood, textile, iron;;;;
hout, textiel, ijzer;;;;
voile, alkydverf op linnen op hout;;;;
polyester, textile fibre, iron;;;;
polyester, textiel fiber, ijzer;;;;
16 mm film transferred to video (PAL, black-and-white, silent), duration 8 min.;;;;
16 mm film overgezet op video (PAL, zwart-wit, zonder geluid);;;;
16 mm film transferred to video (PAL, colour, silent), duration 2 min.;;;;
16 mm film overgezet op video (PAL, kleur, zonder geluid);;;;
video (PAL, black-and-white, sound), duration 10:46 min.;;;;
colour photograph, pencil on paper;;;;
kleurenfoto, potlood op papier;;;;
C-print on aluminum;;;;
C-print op aluminium;;;;
silkscreen on canvas, offset on paper, mirror, wooden frames;;;;
zeefdruk op doek, foto-litho op papier, spiegel, houten lijsten;;;;
colour photograph, plastified fotocopies, computer diskette;;;;
kleurenfoto, geplastificeerde fotokopieën, computerdiskette;;;;
video (PAL, colour, sound), duration 9 min.;;;;
silkscreen on enameled metal;;;;
zeefdruk op geëmailleerd metaal;;;;
Indian ink on paper;;;;
Oost-Indische inkt op papier;;;;
16 mm film transferred to video (PAL, colour, sound), duration (4x) 10 min.;;;;
16 mm film overgezet op video (PAL, kleur, geluid);;;;
16 mm film transferred to video (PAL, black-and-white, silent), duration 10 min.;;;;
16 mm film transferred to video (PAL, colour, sound, loop) duration 4:49 min.;;;;
16 mm film overgezet op video (PAL, kleur, geluid, loop);;;;
video (PAL, black-and-white, sound), duration 61 min.;;;;
video (PAL, black-and-white, sound), duration 60 min.;;;;
16 mm film transferred to laserdisc (PAL, colour, sound), duration 26:49 min./30:59 min.;;;;
16 mm film overgezet op laserdisc (PAL, kleur, geluid);;;;
video transferred to laserdisc (PAL, colour, sound), total duration 6:46;;;;
video overgezet op laserdisc (PAL, kleur, geluid);;;;
video (PAL, colour, sound), duration 25:20 min.;;;;
16 mm film transferred to video (PAL, colour, sound), duration 9 min.;;;;
acrylic, thread on canvas;;;;
acrylverf, garen op doek;;;;
oil, alkyde lacquer on cotton on wood;;;;
olieverf, alkydelak op katoen op hout;;;;
C-print;;;;
