uri,type
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002076","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002072","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002061","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002031","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002305","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002300","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002281","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002245","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002243","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002213","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002199","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002194","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002192","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002150","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002125","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002123","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002112","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002093","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000007706","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000004555","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000011666","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000011663","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000011535","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002316","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002313","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002259","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002237","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002226","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002169","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002147","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002131","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002117","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002085","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002038","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000011672","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004131","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000001107","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000001103","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000715","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000567","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000378","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000288","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000208","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000202","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002322","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002229","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002221","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002139","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002073","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002002","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004601","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004573","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004139","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004101","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000001925","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000001099","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002311","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002275","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002260","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002230","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002148","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002140","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002084","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002032","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004610","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004597","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004147","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004111","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004098","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004096","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000001919","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009619","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009618","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009616","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009613","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009611","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009610","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002283","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002211","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002020","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000011540","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000006333","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000006330","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004640","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004638","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004575","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004133","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000001927","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000001141","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000001110","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000175","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000025","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002200","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002143","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002078","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002046","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000011542","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004099","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000001928","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000001244","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000289","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000209","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000042","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009621","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009608","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002351","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002265","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002145","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002141","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004614","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004102","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000001918","schilderij"
