uri,type
"http://data.collectienederland.nl/resource/document/mauritshuis/247","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/242","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/228","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/225","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/19","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/174","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/16","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/149","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/141","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/138","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/130","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/127","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/116","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/111","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/11","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/98","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/74","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/64","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/62","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/60","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/57","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/53","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/25","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/238","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/236","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/234","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/232","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/230","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/23","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/21","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/178","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/144","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/142","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/140","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/137","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/135","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/133","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/105","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/101","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/68","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/66","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/59","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/55","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/51","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/32","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/273","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/271","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/266","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/264","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/262","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/245","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/227","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/223","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/208","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/204","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/200","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/148","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/146","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/139","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/131","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/110","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/94","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/90","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/87","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/83","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/6","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/36","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/29","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/249","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/241","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/216","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/2","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/197","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/195","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/176","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/172","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/169","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/165","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/161","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/14","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/118","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/114","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/107","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/9","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/48","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/42","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/40","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/39","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/37","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/259","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/257","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/254","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/252","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/251","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/218","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/215","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/210","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/120","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/117","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/115","painting"
