uri,creators
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0281","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0282","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0283","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0284","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0285","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0286","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0287","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0288","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0289","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0290","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0291","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0292","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0293","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0294","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0295","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0298","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0299","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0300","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0301","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0302","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0304","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0308","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0311","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0312","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0313","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0314","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0315","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0316","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0317","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0318","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0319","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1163","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1449","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1455","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1608","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1611","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1665","Slijkhuis, Jan (1934)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0028","Frankot, Roelof (1911-1984)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0829","Frankot, Roelof (1911-1984)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0030","Marsman, Rineke (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0031","Marsman, Rineke (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0032","Marsman, Rineke (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0126","Marsman, Rineke (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0127","Marsman, Rineke (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0033","Coolsma, Nanda (1945)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0434","Coolsma, Nanda (1945)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0034","Weijl, Daan (1936)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0228","Weijl, Daan (1936)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0230","Weijl, Daan (1936)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0237","Weijl, Daan (1936)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0599","Weijl, Daan (1936)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0602","Weijl, Daan (1936)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1370","Weijl, Daan (1936)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1371","Weijl, Daan (1936)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1424","Weijl, Daan (1936)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1425","Weijl, Daan (1936)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0037","Zandvliet, Willy (1926-1982)"
